case_reference,open_date,closed_date,status,subject,reason,type,object_type,address_number,address_line_1,city,state,zip_code,property_id,location,latitude,longitude,council_district,police_district,census_tract,census_block_group,census_block,neighborhood,x_coordinate,y_coordinate,census_tract_2010,census_block_group_2010,census_block_2010,tractce20,geoid20_tract,geoid20_blockgroup,geoid20_block,:@computed_region_fk4y_hpmh,:@computed_region_kwzn_pe6v,:@computed_region_uh5x_q5mi,:@computed_region_dwzh_dtk5,:@computed_region_tmcg_v66k,:@computed_region_xbxg_7ifr,:@computed_region_eziv_p4ck,:@computed_region_jdfw_hhbp,:@computed_region_urdz_b6n8,:@computed_region_vsen_jbmg,:@computed_region_nmyf_6jtp,:@computed_region_ff6v_jbaa,:@computed_region_gkva_sjqs,:@computed_region_h7a8_iwt4,address_line_2,:@computed_region_k9un_h6vm
1001758492,2022-12-28T14:56:00.000,2023-01-06T10:06:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,BLAKE,Buffalo,NEW YORK,14220,,"{'latitude': '42.856463120634494', 'longitude': '-78.83034407693124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.856463120634494,-78.83034407693124,LOVEJOY,District A,2,4,4001,Hopkins-Tifft,-8773155.625,5299010.2172,2,4,4001,000200,36029000200,360290002004,360290002004001,4,9,44,188,2,10,1,1,14,3,27,40,170,5,,
1001719420,2022-10-18T11:14:00.000,2023-01-03T15:10:00.000,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,776,EAGLE EAST,Buffalo,NEW YORK,14210,111.75-5-5,"{'latitude': '42.87952412014533', 'longitude': '-78.8461339103605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.87952412014533,-78.8461339103605,FILLMORE,District C,15,1,1030,Broadway Fillmore,-8777111.919,5293653.1681,15,1,1030,001500,36029001500,360290015001,360290015001030,3,19,7,1037,5,23,60,3,10,1,35,47,159,2,,
1001786861,2023-01-27T10:06:00.000,2023-01-27T11:30:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,92,WALLACE,Buffalo,NEW YORK,14214,78.74-4-18,"{'latitude': '42.94567571217427', 'longitude': '-78.84733334881066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94567571217427,-78.84733334881066,DELAWARE,District D,48,2,2009,North Park,-8777245.431,5303707.8267,48,2,2008,004800,36029004800,360290048002,360290048002009,5,18,136,955,7,25,37,20,2,2,33,43,14,1,,
1001787112,2023-01-30T08:52:00.000,2023-01-30T10:39:00.000,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,21,LYTH,Buffalo,NEW YORK,14208,100.25-6-5,"{'latitude': '42.918375871485495', 'longitude': '-78.85577403271495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.918375871485495,-78.85577403271495,MASTEN,District E,168.02,1,1013,Masten Park,-8778185.049,5299557.1013,168,3,3012,016802,36029016802,360290168021,360290168021013,2,22,108,1238,9,16,25,7,5,4,9,32,79,8,,
1001751997,2022-12-05T15:41:00.000,2023-01-03T11:33:00.000,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Property,77,ISABELLE,Buffalo,NEW YORK,14207,77.50-4-3,"{'latitude': '42.95473592226805', 'longitude': '-78.89568818771086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.95473592226805,-78.89568818771086,NORTH,District D,57,1,1000,Riverside,-8782628.274,5305085.7674,57,1,1007,005700,36029005700,360290057001,360290057001000,5,10,64,277,1,18,9,18,1,2,15,87,246,10,,
1001717139,2022-10-06T14:39:00.000,2023-01-03T15:06:00.000,Closed,Dept of Public Works,Rodent_Pest Control,Pest (Req_Serv),Property,127,EDNA,Buffalo,NEW YORK,14209,100.64-4-11.1,"{'latitude': '42.90456925847055', 'longitude': '-78.86093773088689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90456925847055,-78.86093773088689,ELLICOTT,District B,168.01,1,1011,Masten Park,-8778759.872,5297458.615,168,1,1011,016801,36029016801,360290168011,360290168011011,1,21,160,2579,4,16,25,14,5,5,9,53,131,4,,
1001774325,2023-01-13T09:45:00.000,2023-01-16T05:47:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,32,WORCESTER,Buffalo,NEW YORK,14214,90.46-12-8,"{'latitude': '42.932291149540355', 'longitude': '-78.83061702079789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.932291149540355,-78.83061702079789,MASTEN,District E,39.01,1,1018,Fillmore-Leroy,-8775384.577,5301672.5793,39.01,1,1011,003901,36029003901,360290039011,360290039011018,2,18,30,1785,9,6,45,20,7,4,10,44,33,8,,
1001802080,2023-02-23T11:57:00.000,2023-02-24T05:38:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,414,UTICA EAST,Buffalo,NEW YORK,14208,100.42-7-13,"{'latitude': '42.91132797275646', 'longitude': '-78.85036318384593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91132797275646,-78.85036318384593,ELLICOTT,District C,33.02,1,1002,Masten Park,-8777582.716,5298485.8224,33.02,1,1002,003302,36029003302,360290033021,360290033021002,3,22,259,720,4,16,65,7,6,1,9,55,65,4,,
504663-1001759981,2022-12-30T12:30:00.000,2023-01-09T13:45:00.000,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,,,Buffalo,NEW YORK,UNKNOWN,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-78.87867,42.89516,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,
1001762309,2023-01-06T10:06:00.000,2023-01-13T08:14:00.000,Closed,Dept of Public Works,Animal Shelter,Dead Animal Removal (Req_Serv),Property,158,LAFAYETTE AVE,Buffalo,NEW YORK,14213,88.83-8-27,"{'latitude': '42.92044902180096', 'longitude': '-78.8925972674985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.92044902180096,-78.8925972674985,NIAGARA,District D,61,4,4001,Upper West Side,-8782284.199,5299872.2436,61,4,4001,006100,36029006100,360290061004,360290061004001,5,2,19,2919,3,26,43,10,3,2,31,27,12,6,,
1001720082,2022-10-21T08:57:00.000,2023-01-03T15:12:00.000,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,77,GIBSON,Buffalo,NEW YORK,14206,111.60-5-1,"{'latitude': '42.88767861695322', 'longitude': '-78.8377891737582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88767861695322,-78.8377891737582,FILLMORE,District C,16.02,1,1031,Broadway Fillmore,-8776182.984,5294892.0212,16,4,4012,001602,36029001602,360290016021,360290016021031,3,17,33,2466,5,23,34,8,10,1,35,75,245,2,,
1001774302,2023-01-13T09:01:00.000,2023-01-13T14:59:00.000,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Property,INTERSECTION,Ithaca St,Buffalo,NEW YORK,14220,4404,"{'latitude': '42.843647134855374', 'longitude': '-78.82043006918477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.843647134855374,-78.82043006918477,SOUTH,District A,8,1,1007,South Park,1084706.4,1036181.4,8,1,1007,000800,36029000800,360290008001,360290008001007,4,9,16,1501,6,33,71,1,12,3,13,12,151,9,Whitfield Ave,
1001760007,2022-12-30T12:56:00.000,2023-01-03T14:28:00.000,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Property,INTERSECTION,York St,Buffalo,NEW YORK,14213,2377,"{'latitude': '42.90556712328064', 'longitude': '-78.88366853967125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90556712328064,-78.88366853967125,NIAGARA,District B,69.03,1,1006,West Side,1067827,1058802.8,69.02,1,1006,006903,36029006903,360290069031,360290069031006,1,2,178,1764,3,29,17,10,4,5,3,77,176,6,Summer St,
1001721605,2022-10-27T16:19:00.000,2023-01-03T15:12:00.000,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,246,MADISON,Buffalo,NEW YORK,14206,111.58-1-7,"{'latitude': '42.88722097232147', 'longitude': '-78.85321377762476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88722097232147,-78.85321377762476,ELLICOTT,District C,15,3,3006,Broadway Fillmore,-8777900.046,5294822.4908,15,2,2012,001500,36029001500,360290015003,360290015003006,3,17,184,64,4,23,60,8,10,1,35,47,50,4,,
1001763067,2023-01-09T13:07:00.000,2023-01-13T14:59:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,151,LOVERING,Buffalo,NEW YORK,14216,78.56-2-17,"{'latitude': '42.95205522184731', 'longitude': '-78.86273443433208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.95205522184731,-78.86273443433208,DELAWARE,District D,49.02,1,1006,North Park,-8778959.874,5304678.0464,49,1,1006,004902,36029004902,360290049021,360290049021006,5,5,190,3163,7,25,51,13,2,2,33,48,163,1,,
1001764158,2023-01-12T13:03:00.000,2023-01-13T08:36:00.000,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Property,INTERSECTION,William St,Buffalo,NEW YORK,14206,3476,"{'latitude': '42.88500212976177', 'longitude': '-78.83922208623224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88500212976177,-78.83922208623224,FILLMORE,District C,17,1,1006,Broadway Fillmore,1079712.8,1051268.1,17,1,1007,001700,36029001700,360290017001,360290017001006,3,17,63,1014,5,23,42,8,10,1,35,50,143,2,Fillmore Ave,
1001754066,2022-12-16T11:50:00.000,2023-01-13T14:41:00.000,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,1375,KENSINGTON,Buffalo,NEW YORK,14215,90.26-3-6,"{'latitude': '42.94121941688892', 'longitude': '-78.804777440092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94121941688892,-78.804777440092,UNIVERSITY,District E,44.01,1,1000,Kensington-Bailey,-8772508.122,5303030.156,44.01,1,1000,004401,36029004401,360290044011,360290044011000,2,11,219,254,8,13,24,11,7,4,6,18,84,7,,
1001760199,2022-12-31T02:48:00.000,2023-01-03T10:07:00.000,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,NIAGARA,Buffalo,NEW YORK,14220,,"{'latitude': '42.856463120634494', 'longitude': '-78.83034407693124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.856463120634494,-78.83034407693124,LOVEJOY,District A,2,4,4001,Hopkins-Tifft,,,2,4,4001,000200,36029000200,360290002004,360290002004001,4,9,44,188,2,10,1,1,14,3,27,40,170,5,,
507038-1001775797,2023-01-20T16:31:00.000,2023-01-27T11:29:00.000,Closed,DPIS,Housing,Open311 Housing,Property,257,STERLING,Buffalo,NEW YORK,14216,78.58-2-15,"{'latitude': '42.95190896320895', 'longitude': '-78.85267433489857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.95190896320895,-78.85267433489857,DELAWARE,District D,48,3,3006,North Park,-78.85275,42.95193,48,3,3006,004800,36029004800,360290048003,360290048003006,5,5,79,2699,7,25,37,13,2,2,33,43,192,1,,
1001763777,2023-01-11T11:58:00.000,2023-01-13T09:22:00.000,Closed,Utilities,Buffalo Water Authority,Fire Hydrant Issue (Req_Serv),Property,INTERSECTION,Manchester Pl,Buffalo,NEW YORK,14213,2251,"{'latitude': '42.92504312490493', 'longitude': '-78.88479806257452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.92504312490493,-78.88479806257452,NIAGARA,District D,63.01,4,4007,Elmwood Bidwell,1067549.9,1065900,63.01,4,4007,006301,36029006301,360290063014,360290063014007,5,2,158,3210,3,27,76,10,3,2,14,33,80,6,Baynes St,
1001759594,2022-12-29T21:58:00.000,2023-01-06T16:43:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing Issue (Req_Serv),Property,288,WEIMAR,Buffalo,NEW YORK,14206,123.34-1-11,"{'latitude': '42.8724982959307', 'longitude': '-78.807974128626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.8724982959307,-78.807974128626,LOVEJOY,District A,167,2,2005,Kaisertown,-8772863.985,5292585.9159,167,2,2005,016700,36029016700,360290167002,360290167002005,4,17,5,1318,2,34,53,8,11,3,12,39,194,5,,
1001776555,2023-01-26T08:45:00.000,2023-01-28T13:41:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,91,LISBON,Buffalo,NEW YORK,14214,79.71-2-1,"{'latitude': '42.94743201391065', 'longitude': '-78.82468606461994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94743201391065,-78.82468606461994,UNIVERSITY,District E,47.02,2,2000,University Heights,-8774724.343,5303974.9214,47,4,4000,004702,36029004702,360290047022,360290047022000,2,18,244,3065,8,30,56,20,7,4,34,46,251,7,,
1001787164,2023-01-30T09:51:00.000,2023-01-30T16:39:00.000,Closed,Dept of Public Works,Sanitation,Illegal Dumping Street (Req_Serv),Property,596,NIAGARA,Buffalo,NEW YORK,14201,99.83-1-9,"{'latitude': '42.899786465512584', 'longitude': '-78.89127484214073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.899786465512584,-78.89127484214073,ELLICOTT,District B,70,2,2014,West Side,-8782136.99,5296731.782,70,2,2010,007000,36029007000,360290070002,360290070002014,1,15,47,1827,4,29,69,9,4,5,3,45,48,4,,
505485-1001762721,2023-01-07T12:30:00.000,2023-01-10T08:24:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,31,FARGO,Buffalo,NEW YORK,14201,99.84-3-35,"{'latitude': '42.89869516307484', 'longitude': '-78.88569633752687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.89869516307484,-78.88569633752687,ELLICOTT,District B,71.03,1,1001,Lower West Side,-78.88603,42.89854,71.01,1,1001,007103,36029007103,360290071031,360290071031001,1,15,159,21,4,11,55,9,4,5,1,20,216,4,,
1001762902,2023-01-09T10:12:00.000,2023-01-10T12:05:00.000,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,362,PHYLLIS,Buffalo,NEW YORK,14215,90.43-1-20,"{'latitude': '42.936059200387625', 'longitude': '-78.7999900343635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.936059200387625,-78.7999900343635,UNIVERSITY,District E,44.01,3,3003,Kensington-Bailey,-8771975.19,5302245.5013,44.01,3,3003,004401,36029004401,360290044013,360290044013003,2,11,69,1893,8,13,24,11,7,4,6,18,180,7,,
1001763193,2023-01-09T15:45:00.000,2023-01-10T11:04:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,117,RUHLAND,Buffalo,NEW YORK,14211,101.70-7-27,"{'latitude': '42.902588131809715', 'longitude': '-78.82572662874756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.902588131809715,-78.82572662874756,FILLMORE,District C,28.02,1,1010,Genesee-Moselle,-8774839.987,5297156.6051,28,1,1003,002802,36029002802,360290028021,360290028021010,3,4,242,1079,5,1,66,17,11,1,24,57,237,2,,
1001763274,2023-01-10T08:52:00.000,2023-01-10T12:06:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,503,UTICA WEST,Buffalo,NEW YORK,14213,99.44-8-32.1,"{'latitude': '42.911546232583156', 'longitude': '-78.88514613287613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.911546232583156,-78.88514613287613,NIAGARA,District B,66.01,3,3002,Elmwood Bryant,-8781454.742,5298518.9968,66.01,3,3002,006601,36029006601,360290066013,360290066013002,1,2,210,2591,3,5,40,10,4,5,4,89,252,6,,
1001799524,2023-02-10T11:13:00.000,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,75,SCHUELE,Buffalo,NEW YORK,14215,101.22-3-33,"{'latitude': '42.91662778123816', 'longitude': '-78.82612572049602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91662778123816,-78.82612572049602,MASTEN,District E,34,1,1002,Delavan Grider,-8774884.609,5299291.3801,34,1,1002,003400,36029003400,360290034001,360290034001002,2,11,26,1981,9,7,47,11,8,4,20,76,24,8,,
1001788496,2023-02-06T14:22:00.000,2023-02-07T13:29:00.000,Closed,Dept of Public Works,Sanitation,Electronic Waste (Req_Serv),Property,777,COLUMBUS PKWY,Buffalo,NEW YORK,14213,99.66-2-25,"{'latitude': '42.90497590517326', 'longitude': '-78.89676691749372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90497590517326,-78.89676691749372,NIAGARA,District B,70,3,3002,West Side,-8782748.365,5297520.4159,70,3,3002,007000,36029007000,360290070003,360290070003002,1,2,144,948,3,29,69,10,4,5,3,45,127,6,,
1001774903,2023-01-18T08:32:00.000,2023-01-19T14:08:00.000,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,127,CASIMIR,Buffalo,NEW YORK,14206,123.50-3-1,"{'latitude': '42.86848558785642', 'longitude': '-78.805394883815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.86848558785642,-78.805394883815,LOVEJOY,District A,19,1,1007,Kaisertown,-8772576.865,5291976.4237,19,1,1010,001900,36029001900,360290019001,360290019001007,4,17,186,723,2,34,21,8,12,3,12,69,196,5,,
1001763394,2023-01-10T11:18:00.000,2023-01-20T12:40:00.000,Closed,Dept of Public Works,Sanitation,Totes Combo (Req_Serv),Property,120,HAGEN,Buffalo,NEW YORK,14211,101.26-8-8,"{'latitude': '42.91826183230863', 'longitude': '-78.80811927349338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91826183230863,-78.80811927349338,LOVEJOY,District E,37,1,1003,Schiller Park,-8772880.137,5299539.7656,37,1,1003,003700,36029003700,360290037001,360290037001003,2,4,173,1488,2,12,15,17,8,4,17,28,31,5,,
1001760573,2023-01-03T10:36:00.000,2023-01-03T22:05:00.000,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Property,2010,BAILEY,Buffalo,NEW YORK,14211,101.56-4-6,"{'latitude': '42.90916248114631', 'longitude': '-78.81405403593094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90916248114631,-78.81405403593094,LOVEJOY,District C,29,1,1002,Genesee-Moselle,-8773540.794,5298156.6922,29,1,1002,002900,36029002900,360290029001,360290029001002,3,4,1,3181,2,1,23,17,8,1,24,90,197,5,,
1001763913,2023-01-11T16:16:00.000,2023-01-13T08:36:00.000,Closed,Dept of Public Works,Engineering - Traffic,Right of Way Issue (Req_Serv),Property,228,CLINTON,Buffalo,NEW YORK,14204,111.14-1-33,"{'latitude': '42.88412687347224', 'longitude': '-78.86517805718455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88412687347224,-78.86517805718455,ELLICOTT,District B,14.03,2,2002,Pratt-Willert,-8779231.906,5294352.4113,14.02,3,3005,001403,36029001403,360290014032,360290014032002,1,16,70,900,4,22,20,15,13,5,8,66,130,4,,
1001776812,2023-01-26T17:05:00.000,2023-01-31T08:04:00.000,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,371,LA SALLE,Buffalo,NEW YORK,14215,79.72-4-7,"{'latitude': '42.94496454802703', 'longitude': '-78.81658090039231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94496454802703,-78.81658090039231,UNIVERSITY,District E,47.01,1,1003,University Heights,-8773822.079,5303599.6761,47,2,2003,004701,36029004701,360290047011,360290047011003,2,11,117,3094,8,30,56,11,7,4,34,23,275,7,,
1001776601,2023-01-26T09:49:00.000,2023-01-28T13:41:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,INTERSECTION,Clinton St,Buffalo,NEW YORK,14206,3857,"{'latitude': '42.877028131042856', 'longitude': '-78.83292658713431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.877028131042856,-78.83292658713431,FILLMORE,District C,163,1,1001,Broadway Fillmore,1081390.4,1048356.94,163,1,1001,016300,36029016300,360290163001,360290163001001,3,17,241,1471,5,23,68,8,11,3,30,61,104,2,New Babcock St,
508073-1001787375,2023-01-30T22:00:00.000,2023-01-31T11:47:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,11,HELEN,Buffalo,NEW YORK,14213,88.82-5-1,"{'latitude': '42.920875320283244', 'longitude': '-78.89471419591959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.920875320283244,-78.89471419591959,NIAGARA,District D,61,5,5000,Upper West Side,-78.89466,42.92099,61,5,5000,006100,36029006100,360290061005,360290061005000,5,2,110,2394,3,26,43,10,3,2,31,27,269,6,,
1001776663,2023-01-26T11:16:00.000,2023-01-30T10:44:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,33,COOLIDGE,Buffalo,NEW YORK,14220,133.57-5-7,"{'latitude': '42.84249848175216', 'longitude': '-78.81313875315071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.84249848175216,-78.81313875315071,SOUTH,District A,7,5,5001,South Park,-8773438.913,5288030.1895,7,5,5001,000700,36029000700,360290007005,360290007005001,4,9,21,817,6,33,30,1,12,3,13,19,257,9,,
